batting_team,bowling_team,venue,runs,wickets,overs,runs_last_5,wickets_last_5,crr,overs_left,wkts_in_hand,in_powerplay,remaining_runs
Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,139,3,17.0,35.0,1.0,8.176470588235293,3.0,7,0,42
Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,154,3,18.0,44.0,1.0,8.555555555555555,2.0,7,0,27
Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,167,3,19.0,49.0,0.0,8.789473684210526,1.0,7,0,14
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,4,0,1.0,4.0,0.0,4.0,19.0,10,1,180
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,17,0,2.0,17.0,0.0,8.5,18.0,10,1,167
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,18,1,3.0,18.0,1.0,6.0,17.0,9,1,166
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,25,1,4.0,25.0,1.0,6.25,16.0,9,1,159
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,39,1,5.0,39.0,1.0,7.8,15.0,9,1,145
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,46,1,6.0,42.0,1.0,7.666666666666667,14.0,9,1,138
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,54,1,7.0,37.0,1.0,7.714285714285714,13.0,9,0,130
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,58,1,8.0,40.0,0.0,7.25,12.0,9,0,126
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,61,2,9.0,36.0,1.0,6.777777777777778,11.0,8,0,123
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,68,3,10.0,29.0,2.0,6.8,10.0,7,0,116
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,71,4,11.0,25.0,3.0,6.454545454545454,9.0,6,0,113
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,77,4,12.0,23.0,3.0,6.416666666666667,8.0,6,0,107
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,87,4,13.0,29.0,3.0,6.6923076923076925,7.0,6,0,97
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,92,4,14.0,31.0,2.0,6.571428571428571,6.0,6,0,92
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,107,4,15.0,39.0,1.0,7.133333333333334,5.0,6,0,77
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,115,4,16.0,44.0,0.0,7.1875,4.0,6,0,69
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,138,4,17.0,61.0,0.0,8.117647058823529,3.0,6,0,46
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,154,4,18.0,67.0,0.0,8.555555555555555,2.0,6,0,30
Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,167,5,19.0,75.0,1.0,8.789473684210526,1.0,5,0,17
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",7,0,1.0,7.0,0.0,7.0,19.0,10,1,147
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",8,1,2.0,8.0,1.0,4.0,18.0,9,1,146
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",16,1,3.0,16.0,1.0,5.333333333333333,17.0,9,1,138
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",31,1,4.0,31.0,1.0,7.75,16.0,9,1,123
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",45,1,5.0,45.0,1.0,9.0,15.0,9,1,109
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",51,2,6.0,44.0,2.0,8.5,14.0,8,1,103
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",57,2,7.0,49.0,1.0,8.142857142857142,13.0,8,0,97
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",60,3,8.0,44.0,2.0,7.5,12.0,7,0,94
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",66,3,9.0,35.0,2.0,7.333333333333333,11.0,7,0,88
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",74,4,10.0,29.0,3.0,7.4,10.0,6,0,80
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",80,4,11.0,29.0,2.0,7.2727272727272725,9.0,6,0,74
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",87,4,12.0,30.0,2.0,7.25,8.0,6,0,67
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",92,4,13.0,32.0,1.0,7.076923076923077,7.0,6,0,62
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",97,5,14.0,31.0,2.0,6.928571428571429,6.0,5,0,57
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",109,5,15.0,35.0,1.0,7.266666666666667,5.0,5,0,45
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",118,5,16.0,38.0,1.0,7.375,4.0,5,0,36
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",127,5,17.0,40.0,1.0,7.470588235294118,3.0,5,0,27
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",135,6,18.0,43.0,2.0,7.5,2.0,4,0,19
Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",150,6,19.0,53.0,1.0,7.894736842105263,1.0,4,0,4
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",6,0,1.0,6.0,0.0,6.0,19.0,10,1,132
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",17,0,2.0,17.0,0.0,8.5,18.0,10,1,121
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",21,0,3.0,21.0,0.0,7.0,17.0,10,1,117
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",34,0,4.0,34.0,0.0,8.5,16.0,10,1,104
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",41,1,5.0,41.0,1.0,8.2,15.0,9,1,97
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",55,1,6.0,49.0,1.0,9.166666666666666,14.0,9,1,83
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",61,1,7.0,44.0,1.0,8.714285714285714,13.0,9,0,77
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",65,2,8.0,44.0,2.0,8.125,12.0,8,0,73
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",69,2,9.0,35.0,2.0,7.666666666666667,11.0,8,0,69
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",74,2,10.0,33.0,1.0,7.4,10.0,8,0,64
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",79,2,11.0,24.0,1.0,7.181818181818182,9.0,8,0,59
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",83,3,12.0,22.0,2.0,6.916666666666667,8.0,7,0,55
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",90,3,13.0,25.0,1.0,6.923076923076923,7.0,7,0,48
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",101,3,14.0,32.0,1.0,7.214285714285714,6.0,7,0,37
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",110,4,15.0,36.0,2.0,7.333333333333333,5.0,6,0,28
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",114,4,16.0,35.0,2.0,7.125,4.0,6,0,24
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",121,5,17.0,38.0,2.0,7.117647058823529,3.0,5,0,17
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",125,6,18.0,35.0,3.0,6.944444444444445,2.0,4,0,13
Chennai Super Kings,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",132,6,19.0,31.0,3.0,6.947368421052632,1.0,4,0,6
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,7,0,1.0,7.0,0.0,7.0,19.0,10,1,153
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,12,0,2.0,12.0,0.0,6.0,18.0,10,1,148
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,21,0,3.0,21.0,0.0,7.0,17.0,10,1,139
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,30,0,4.0,30.0,0.0,7.5,16.0,10,1,130
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,51,0,5.0,51.0,0.0,10.2,15.0,10,1,109
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,61,1,6.0,54.0,1.0,10.166666666666666,14.0,9,1,99
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,72,1,7.0,60.0,1.0,10.285714285714286,13.0,9,0,88
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,76,1,8.0,55.0,1.0,9.5,12.0,9,0,84
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,82,1,9.0,52.0,1.0,9.11111111111111,11.0,9,0,78
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,83,1,10.0,32.0,1.0,8.3,10.0,9,0,77
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,101,1,11.0,40.0,0.0,9.181818181818182,9.0,9,0,59
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,103,2,12.0,31.0,1.0,8.583333333333334,8.0,8,0,57
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,105,3,13.0,29.0,2.0,8.076923076923077,7.0,7,0,55
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,121,4,14.0,39.0,3.0,8.642857142857142,6.0,6,0,39
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,124,4,15.0,41.0,3.0,8.266666666666667,5.0,6,0,36
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,133,4,16.0,32.0,3.0,8.3125,4.0,6,0,27
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,136,5,17.0,33.0,3.0,8.0,3.0,5,0,24
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,140,6,18.0,35.0,3.0,7.777777777777778,2.0,4,0,20
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,155,7,19.0,34.0,3.0,8.157894736842104,1.0,3,0,5
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,4,0,1.0,4.0,0.0,4.0,19.0,10,1,107
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,19,1,2.0,19.0,1.0,9.5,18.0,9,1,92
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,29,1,3.0,29.0,1.0,9.666666666666666,17.0,9,1,82
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,41,2,4.0,41.0,2.0,10.25,16.0,8,1,70
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,44,3,5.0,44.0,3.0,8.8,15.0,7,1,67
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,45,3,6.0,41.0,3.0,7.5,14.0,7,1,66
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,53,3,7.0,34.0,2.0,7.571428571428571,13.0,7,0,58
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,56,4,8.0,27.0,3.0,7.0,12.0,6,0,55
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,58,4,9.0,17.0,2.0,6.444444444444445,11.0,6,0,53
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,63,5,10.0,19.0,2.0,6.3,10.0,5,0,48
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,68,5,11.0,23.0,2.0,6.181818181818182,9.0,5,0,43
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,70,5,12.0,17.0,2.0,5.833333333333333,8.0,5,0,41
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,75,5,13.0,19.0,1.0,5.769230769230769,7.0,5,0,36
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,79,6,14.0,21.0,2.0,5.642857142857143,6.0,4,0,32
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,81,7,15.0,18.0,2.0,5.4,5.0,3,0,30
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,88,8,16.0,20.0,3.0,5.5,4.0,2,0,23
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,96,8,17.0,26.0,3.0,5.647058823529412,3.0,2,0,15
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,103,8,18.0,28.0,3.0,5.722222222222222,2.0,2,0,8
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,107,9,19.0,28.0,3.0,5.631578947368421,1.0,1,0,4
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,11,0,1.0,11.0,0.0,11.0,19.0,10,1,163
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,12,2,2.0,12.0,2.0,6.0,18.0,8,1,162
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,24,2,3.0,24.0,2.0,8.0,17.0,8,1,150
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,34,3,4.0,34.0,3.0,8.5,16.0,7,1,140
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,41,3,5.0,41.0,3.0,8.2,15.0,7,1,133
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,47,3,6.0,36.0,3.0,7.833333333333333,14.0,7,1,127
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,53,3,7.0,41.0,1.0,7.571428571428571,13.0,7,0,121
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,63,3,8.0,39.0,1.0,7.875,12.0,7,0,111
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,68,3,9.0,34.0,0.0,7.555555555555555,11.0,7,0,106
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,73,3,10.0,32.0,0.0,7.3,10.0,7,0,101
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,77,3,11.0,30.0,0.0,7.0,9.0,7,0,97
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,91,3,12.0,38.0,0.0,7.583333333333333,8.0,7,0,83
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,96,4,13.0,33.0,1.0,7.384615384615385,7.0,6,0,78
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,101,4,14.0,33.0,1.0,7.214285714285714,6.0,6,0,73
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,106,4,15.0,33.0,1.0,7.066666666666666,5.0,6,0,68
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,115,4,16.0,38.0,1.0,7.1875,4.0,6,0,59
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,130,4,17.0,39.0,1.0,7.647058823529412,3.0,6,0,44
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,143,5,18.0,47.0,1.0,7.944444444444445,2.0,5,0,31
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,154,5,19.0,53.0,1.0,8.105263157894736,1.0,5,0,20
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",1,2,1.0,1.0,2.0,1.0,19.0,8,1,150
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",10,2,2.0,10.0,2.0,5.0,18.0,8,1,141
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",16,3,3.0,16.0,3.0,5.333333333333333,17.0,7,1,135
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",20,3,4.0,20.0,3.0,5.0,16.0,7,1,131
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",28,3,5.0,28.0,3.0,5.6,15.0,7,1,123
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",35,3,6.0,34.0,1.0,5.833333333333333,14.0,7,1,116
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",43,3,7.0,33.0,1.0,6.142857142857143,13.0,7,0,108
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",47,3,8.0,31.0,0.0,5.875,12.0,7,0,104
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",59,3,9.0,39.0,0.0,6.555555555555555,11.0,7,0,92
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",71,3,10.0,43.0,0.0,7.1,10.0,7,0,80
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",81,3,11.0,46.0,0.0,7.363636363636363,9.0,7,0,70
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",95,3,12.0,52.0,0.0,7.916666666666667,8.0,7,0,56
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",99,4,13.0,52.0,1.0,7.615384615384615,7.0,6,0,52
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",102,4,14.0,43.0,1.0,7.285714285714286,6.0,6,0,49
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",111,4,15.0,40.0,1.0,7.4,5.0,6,0,40
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",124,4,16.0,43.0,1.0,7.75,4.0,6,0,27
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",129,4,17.0,34.0,1.0,7.588235294117647,3.0,6,0,22
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",133,5,18.0,34.0,1.0,7.388888888888889,2.0,5,0,18
Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",141,6,19.0,39.0,2.0,7.421052631578948,1.0,4,0,10
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,8,0,1.0,8.0,0.0,8.0,19.0,10,1,175
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,16,0,2.0,16.0,0.0,8.0,18.0,10,1,167
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,22,0,3.0,22.0,0.0,7.333333333333333,17.0,10,1,161
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,35,0,4.0,35.0,0.0,8.75,16.0,10,1,148
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,40,0,5.0,40.0,0.0,8.0,15.0,10,1,143
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,44,1,6.0,36.0,1.0,7.333333333333333,14.0,9,1,139
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,54,1,7.0,38.0,1.0,7.714285714285714,13.0,9,0,129
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,57,1,8.0,35.0,1.0,7.125,12.0,9,0,126
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,64,1,9.0,29.0,1.0,7.111111111111111,11.0,9,0,119
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,66,2,10.0,26.0,2.0,6.6,10.0,8,0,117
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,71,2,11.0,27.0,1.0,6.454545454545454,9.0,8,0,112
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,81,2,12.0,27.0,1.0,6.75,8.0,8,0,102
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,92,2,13.0,35.0,1.0,7.076923076923077,7.0,8,0,91
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,104,3,14.0,40.0,2.0,7.428571428571429,6.0,7,0,79
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,108,3,15.0,42.0,1.0,7.2,5.0,7,0,75
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,124,3,16.0,53.0,1.0,7.75,4.0,7,0,59
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,133,4,17.0,52.0,2.0,7.823529411764706,3.0,6,0,50
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,147,4,18.0,55.0,2.0,8.166666666666666,2.0,6,0,36
Mumbai Indians,Delhi Daredevils,Brabourne Stadium,158,4,19.0,54.0,1.0,8.31578947368421,1.0,6,0,25
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3,0,1.0,3.0,0.0,3.0,19.0,10,1,136
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",11,0,2.0,11.0,0.0,5.5,18.0,10,1,128
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",17,2,3.0,17.0,2.0,5.666666666666667,17.0,8,1,122
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",18,3,4.0,18.0,3.0,4.5,16.0,7,1,121
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",21,4,5.0,21.0,4.0,4.2,15.0,6,1,118
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",22,4,6.0,19.0,4.0,3.6666666666666665,14.0,6,1,117
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",30,4,7.0,19.0,4.0,4.285714285714286,13.0,6,0,109
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",39,4,8.0,22.0,2.0,4.875,12.0,6,0,100
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",46,4,9.0,28.0,1.0,5.111111111111111,11.0,6,0,93
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",51,4,10.0,30.0,0.0,5.1,10.0,6,0,88
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",65,4,11.0,43.0,0.0,5.909090909090909,9.0,6,0,74
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",72,4,12.0,42.0,0.0,6.0,8.0,6,0,67
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",85,4,13.0,46.0,0.0,6.538461538461538,7.0,6,0,54
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",89,4,14.0,43.0,0.0,6.357142857142857,6.0,6,0,50
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",93,5,15.0,42.0,1.0,6.2,5.0,5,0,46
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",98,6,16.0,33.0,2.0,6.125,4.0,4,0,41
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",112,6,17.0,40.0,2.0,6.588235294117647,3.0,4,0,27
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",122,6,18.0,37.0,2.0,6.777777777777778,2.0,4,0,17
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",128,7,19.0,39.0,3.0,6.7368421052631575,1.0,3,0,11
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,6,0,1.0,6.0,0.0,6.0,19.0,10,1,124
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,13,0,2.0,13.0,0.0,6.5,18.0,10,1,117
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,21,2,3.0,21.0,2.0,7.0,17.0,8,1,109
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,21,3,4.0,21.0,3.0,5.25,16.0,7,1,109
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,24,3,5.0,24.0,3.0,4.8,15.0,7,1,106
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,30,3,6.0,24.0,3.0,5.0,14.0,7,1,100
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,31,3,7.0,18.0,3.0,4.428571428571429,13.0,7,0,99
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,44,3,8.0,23.0,1.0,5.5,12.0,7,0,86
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,48,3,9.0,27.0,0.0,5.333333333333333,11.0,7,0,82
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,53,3,10.0,29.0,0.0,5.3,10.0,7,0,77
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,57,4,11.0,27.0,1.0,5.181818181818182,9.0,6,0,73
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,66,5,12.0,35.0,2.0,5.5,8.0,5,0,64
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,72,5,13.0,28.0,2.0,5.538461538461538,7.0,5,0,58
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,77,6,14.0,29.0,3.0,5.5,6.0,4,0,53
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,87,6,15.0,34.0,3.0,5.8,5.0,4,0,43
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,92,6,16.0,35.0,2.0,5.75,4.0,4,0,38
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,104,6,17.0,38.0,1.0,6.117647058823529,3.0,4,0,26
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,106,6,18.0,34.0,1.0,5.888888888888889,2.0,4,0,24
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,115,6,19.0,38.0,0.0,6.052631578947368,1.0,4,0,15
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",9,0,1.0,9.0,0.0,9.0,19.0,10,1,103
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",13,1,2.0,13.0,1.0,6.5,18.0,9,1,99
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",18,2,3.0,18.0,2.0,6.0,17.0,8,1,94
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",23,3,4.0,23.0,3.0,5.75,16.0,7,1,89
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",34,3,5.0,34.0,3.0,6.8,15.0,7,1,78
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",39,3,6.0,30.0,3.0,6.5,14.0,7,1,73
